i_ano_compt;i_mes_compt;i_desc_car_int_atend;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2022;11;BPA-C;Atenção Básica;9676473 - CEO - Ceilândia I;0414020138 - EXODONTIA DE DENTE PERMANENTE;22;21475
2022;9;Eletivo;Média complexidade;0010456 - HBDF;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;3;20673
2022;11;Eletivo;Média complexidade;0010537 - HMIB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;67;21344
2022;5;BPA-C;Atenção Básica;9622845 - CEO - Policlínica Taguatinga;0414020138 - EXODONTIA DE DENTE PERMANENTE;4;19695
2022;1;BPA-C;Média complexidade;9676473 - CEO-Ceilândia I;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);2;18559
2022;11;BPA-C;Média complexidade;9676473 - CEO - Ceilândia I;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);2;21481
2022;7;Eletivo;Média complexidade;9622918 - CEO - Taguatinga;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;5;20273
2022;4;BPA-C;Atenção Básica;7592477 - UPA Sobradinho;0414020138 - EXODONTIA DE DENTE PERMANENTE;4;19350
2022;5;BPA-C;Média complexidade;5598575 - Policlínica Gama;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;114;19626
2022;1;Eletivo;Média complexidade;0010456 - HBDF;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;4;18365
2022;2;Eletivo;Alta complexidade;9967486 - IBRANE;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;4;18850
2022;7;Eletivo;Média complexidade;6876617 - HCB;0407010246 - RETIRADA DE CORPO ESTRANHO DO TUBO DIGESTIVO POR ENDOSCOPIA;1;20216
2022;12;BPA-C;Atenção Básica;0010456 - HBDF;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;1;21519
2022;4;Eletivo;Média complexidade;9621709 - Policlínica II Taguatinga;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;19377
2022;10;Urgência;Média complexidade;0010529 - HRPl;0408020202 - REDUÇÃO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRAÇO;1;21040
2022;10;BPA-C;Atenção Básica;0010499 - HRT;0414020120 - EXODONTIA DE DENTE DECÍDUO;2;20999
2022;1;Eletivo;Alta complexidade;3224228 - Renal Care;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;1;18488
2022;11;BPA-C;Média complexidade;9621709 - Policlínica II Taguatinga;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;80;21449
2022;10;Eletivo;Atenção Básica;5717515 - HRSM;0414020138 - EXODONTIA DE DENTE PERMANENTE;61;21094
2022;8;Eletivo;Média complexidade;3055450 - CBV;0405050020 - CAPSULOTOMIA A YAG LASER;2;20503
2022;4;BPA-C;Atenção Básica;6876617 - HCB;0414020120 - EXODONTIA DE DENTE DECÍDUO;16;19332
2022;6;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020073 - CURETAGEM PERIAPICAL;37;20013
2022;4;Eletivo;Média complexidade;5598575 - Policlínica Gama;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;3;19322
2022;2;BPA-C;Média complexidade;0010456 - HBDF;0405040130 - INJECAO RETROBULBAR / PERIBULBAR;1;18600
2022;9;Eletivo;Atenção Básica;9578560 - CEO 11 - Ceilândia;0414020430 - EXODONTIA DE DENTE SUPRANUMERÁRIO;1;20850
2022;3;BPA-C;Atenção Básica;6876617 - HCB;0414020138 - EXODONTIA DE DENTE PERMANENTE;1;19040
2022;8;BPA-C;Média complexidade;9578536 - Policlínica Brazlândia;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;11;20555
2022;6;Eletivo;Alta complexidade;0010499 - HRT;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;10;19832
2022;10;BPA-C;Atenção Básica;9578560 - CEO 11 - Ceilândia;0414020120 - EXODONTIA DE DENTE DECÍDUO;5;21137
2022;1;Eletivo;Média complexidade;0010499 - HRT;0409070122 - DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE;1;18408
2022;4;Eletivo;Média complexidade;3055450 - CBV;0405050305 - SUTURA DE CORNEA;3;19317
2022;7;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);13;20306
2022;4;BPA-C;Média complexidade;0010472 - HRG;0409060097 - EXERESE DE POLIPO DE UTERO;2;19213
2022;7;BPA-C;Média complexidade;0010499 - HRT;0405010060 - EPILACAO DE CILIOS;2;20113
2022;9;Eletivo;Média complexidade;0010456 - HBDF;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;2;20672
2022;7;Eletivo;Média complexidade;9690719 - CEO - Sobradinho;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;1;20281
2022;12;Urgência;Média complexidade;5717515 - HRSM;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;1;21704
2022;11;BPA-C;Média complexidade;0010456 - HBDF;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;5;21234
2022;3;Urgência;Alta complexidade;0010502 - HRS;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;3;18943
2022;2;Eletivo;Alta complexidade;7491484 - CNRV;0418020019 - INTERVENCAO EM FISTULA ARTERIO-VENOSA;2;18765
2022;11;BPA-C;Média complexidade;0010456 - HBDF;0405010168 - SONDAGEM DE VIAS LACRIMAIS;1;21231
2022;9;BPA-C;Média complexidade;0010464 - HRAN;0409050067 - PLASTICA DE FREIO BALANO-PREPUCIAL;2;20686
2022;7;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020138 - EXODONTIA DE DENTE PERMANENTE;18;20308
2022;10;BPA-C;Média complexidade;0010456 - HBDF;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;19;20936
2022;7;BPA-C;Média complexidade;9621709 - Policlínica II Taguatinga;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;1;20253
2022;6;Eletivo;Média complexidade;3055450 - CBV;0405030134 - VITRECTOMIA ANTERIOR;1;19923
2022;10;BPA-C;Média complexidade;9621709 - Policlínica II Taguatinga;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;1;21152
2022;10;Eletivo;Alta complexidade;0010510 - HUB;0418020019 - INTERVENCAO EM FISTULA ARTERIO-VENOSA;6;21020
2022;2;BPA-C;Média complexidade;6876617 - HCB;0409010154 - EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO EM URETER;1;18759
2022;10;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;27;21141
2022;8;BPA-C;Atenção Básica;6876617 - HCB;0414020138 - EXODONTIA DE DENTE PERMANENTE;2;20529
2022;9;Eletivo;Alta complexidade;2779420 - Davita NEFRO Asa Sul;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;4;20788
2022;5;Eletivo;Média complexidade;0010464 - HRAN;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;2;19494
2022;12;Eletivo;Média complexidade;0010464 - HRAN;0413010058 - CURATIVO EM PEQUENO QUEIMADO;326;21573
2022;7;BPA-C;Média complexidade;0010472 - HRG;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;42;20095
2022;6;Eletivo;Média complexidade;0010456 - HBDF;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;1;19782
2022;12;Eletivo;Média complexidade;0010464 - HRAN;0409050083 - POSTECTOMIA;16;21570
2022;12;Eletivo;Média complexidade;3055450 - CBV;0405050020 - CAPSULOTOMIA A YAG LASER;15;21670
2022;5;Eletivo;Média complexidade;5717515 - HRSM;0408050195 - REDUCAO INCRUENTA DA LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTERFALANGIANA DO PE;2;19643
2022;5;Eletivo;Média complexidade;0010510 - HUB;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;34;19551
2022;4;BPA-C;Média complexidade;9516212 - Policlínica Paranoá;0409060097 - EXERESE DE POLIPO DE UTERO;2;19356
2022;5;BPA-C;Média complexidade;0010456 - HBDF;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;65;19445
2022;4;Eletivo;Média complexidade;9578560 - CEO-Ceilândia II;0404020100 - EXCISÃO EM CUNHA DE LÁBIO;1;19370
2022;10;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);19;21206
2022;4;Eletivo;Média complexidade;0010456 - HBDF;0404020038 - CORREÇÃO CIRÚRGICA DE FÍSTULA ORO-NASAL / ORO-SINUSAL;1;19175
2022;10;Eletivo;Média complexidade;0010456 - HBDF;0405010036 - DACRIOCISTORRINOSTOMIA;3;20949
2022;2;BPA-C;Média complexidade;9690719 - CEO-Sobradinho;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;4;18813
2022;9;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);22;20910
2022;7;Eletivo;Alta complexidade;0010510 - HUB;0418020019 - INTERVENCAO EM FISTULA ARTERIO-VENOSA;4;20131
2022;6;Eletivo;Média complexidade;9690719 - CEO - Sobradinho;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;4;20011
2022;11;Eletivo;Média complexidade;0010499 - HRT;0409040240 - VASECTOMIA;12;21301
2022;9;Eletivo;Atenção Básica;5717515 - HRSM;0414020138 - EXODONTIA DE DENTE PERMANENTE;69;20809
2022;8;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020073 - CURETAGEM PERIAPICAL;1;20561
2022;5;Eletivo;Alta complexidade;9967486 - IBRANE;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;5;19760
2022;2;Eletivo;Alta complexidade;0010499 - HRT;0418020027 - LIGADURA DE FISTULA ARTERIO-VENOSA;1;18652
2022;3;Eletivo;Alta complexidade;0010502 - HRS;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;2;18940
2022;10;Eletivo;Alta complexidade;2779366 - Oftalmed Matriz;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;46;21070
2022;7;BPA-C;Atenção Básica;0011339 - FHB;0414020138 - EXODONTIA DE DENTE PERMANENTE;2;20169
2022;12;Eletivo;Média complexidade;5717515 - HRSM;0404020623 - RETIRADA DE MATERIAL DE SÍNTESE ÓSSEA / DENTÁRIA;8;21694
2022;1;Eletivo;Média complexidade;3055450 - CBV;0405050291 - SUTURA DE CONJUNTIVA;25;18486
2022;3;Eletivo;Alta complexidade;7491484 - CNRV;0418020035 - RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA;1;19049
2022;4;BPA-C;Média complexidade;0010472 - HRG;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;1;19210
2022;2;Eletivo;Média complexidade;0010472 - HRG;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;18643
2022;5;BPA-C;Média complexidade;0010472 - HRG;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;28;19501
2022;12;BPA-C;Atenção Básica;9764860 - CEO - Gama;0414020120 - EXODONTIA DE DENTE DECÍDUO;3;21796
2022;8;BPA-C;Atenção Básica;7592477 - UPA Sobradinho;0414020138 - EXODONTIA DE DENTE PERMANENTE;6;20539
2022;11;BPA-C;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);1;21462
2022;8;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;17;20562
2022;3;Eletivo;Alta complexidade;9967486 - IBRANE;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;7;19156
2022;8;BPA-C;Atenção Básica;9676473 - CEO - Ceilândia I;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;20594
2022;8;Eletivo;Média complexidade;0010456 - HBDF;0408020172 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA NO PUNHO;3;20365
2022;11;Eletivo;Média complexidade;0010537 - HMIB;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);1;21350
2022;11;Eletivo;Média complexidade;3055450 - CBV;0405050291 - SUTURA DE CONJUNTIVA;44;21380
2022;2;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);5;18839
2022;11;BPA-C;Média complexidade;0010464 - HRAN;0409050059 - LIBERACAO / PLASTIA DE PREPUCIO;2;21266
2022;4;BPA-C;Média complexidade;9690719 - CEO-Sobradinho;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);9;19402
2022;8;BPA-C;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);9;20582
2022;6;BPA-C;Média complexidade;0010499 - HRT;0405010060 - EPILACAO DE CILIOS;1;19840
2022;6;BPA-C;Média complexidade;0010529 - HRPl;0409050067 - PLASTICA DE FREIO BALANO-PREPUCIAL;1;19883
2022;2;BPA-C;Média complexidade;9516212 - Policlínica Paranoá;0409060097 - EXERESE DE POLIPO DE UTERO;1;18774
2022;11;BPA-C;Média complexidade;0010499 - HRT;0414020022 - APICECTOMIA COM OU SEM OBTURAÇÃO RETRÓGRADA;1;21298
2022;11;BPA-C;Atenção Básica;0010596 - Cent. Espec. Doenças Infecciosas;0414020138 - EXODONTIA DE DENTE PERMANENTE;2;21351
2022;10;Eletivo;Alta complexidade;5479878 - Davita Sobradinho;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;3;21091
2022;6;BPA-C;Média complexidade;9414754 - Policlínica Sobradinho;0409060097 - EXERESE DE POLIPO DE UTERO;1;19968
2022;12;Eletivo;Alta complexidade;0010456 - HBDF;0418010080 - IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/ DPA/DPAC;3;21517
2022;9;Eletivo;Média complexidade;3055450 - CBV;0405030223 - REMOÇÃO DE ÓLEO DE SILICONE;5;20797
2022;5;Eletivo;Média complexidade;0010510 - HUB;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);3;19565
2022;12;Eletivo;Atenção Básica;5717515 - HRSM;0414020120 - EXODONTIA DE DENTE DECÍDUO;9;21687
2022;3;Eletivo;Atenção Básica;9578560 - CEO-Ceilândia II;0414020430 - EXODONTIA DE DENTE SUPRANUMERÁRIO;3;19066
2022;5;Eletivo;Alta complexidade;2779366 - Oftalmed Matriz;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;35;19606
2022;11;BPA-C;Média complexidade;0010456 - HBDF;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;2;21226
2022;1;BPA-C;Atenção Básica;9676473 - CEO-Ceilândia I;0414020120 - EXODONTIA DE DENTE DECÍDUO;9;18552
2022;3;Eletivo;Média complexidade;3055450 - CBV;0405050305 - SUTURA DE CORNEA;4;19025
2022;8;Eletivo;Média complexidade;0010456 - HBDF;0405030134 - VITRECTOMIA ANTERIOR;1;20355
2022;12;Urgência;Média complexidade;0945595 - UPA Riacho Fundo;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;1;21645
2022;11;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020073 - CURETAGEM PERIAPICAL;13;21488
2022;4;Eletivo;Alta complexidade;0010499 - HRT;0418010080 - IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/ DPA/DPAC;4;19226
2022;3;BPA-C;Média complexidade;0010766 - CEO 712 912 Sul;0414020073 - CURETAGEM PERIAPICAL;32;19001
2022;7;Eletivo;Média complexidade;0010537 - HMIB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;185;20162
2022;5;Eletivo;Média complexidade;0010537 - HMIB;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);108;19585
2022;8;Eletivo;Média complexidade;0010456 - HBDF;0405010036 - DACRIOCISTORRINOSTOMIA;1;20349
2022;11;Eletivo;Alta complexidade;0010499 - HRT;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;23;21288
2022;2;BPA-C;Média complexidade;9622845 - CEO Policl Taguatinga;0414020073 - CURETAGEM PERIAPICAL;26;18795
2022;11;Eletivo;Alta complexidade;0010499 - HRT;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;6;21287
2022;4;BPA-C;Média complexidade;0010456 - HBDF;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;47;19162
2022;11;Eletivo;Média complexidade;0010510 - HUB;0409040215 - TRATAMENTO CIRURGICO DE HIDROCELE;1;21324
2022;4;Urgência;Alta complexidade;0010502 - HRS;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;23;19239
2022;8;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);1;20563
2022;1;BPA-C;Atenção Básica;6876617 - HCB;0414020138 - EXODONTIA DE DENTE PERMANENTE;1;18501
2022;5;BPA-C;Atenção Básica;9622918 - CEO - Taguatinga;0414020120 - EXODONTIA DE DENTE DECÍDUO;18;19708
2022;1;BPA-C;Média complexidade;0010766 - CEO 712 912 Sul;0414020073 - CURETAGEM PERIAPICAL;22;18461
2022;2;BPA-C;Atenção Básica;9516212 - Policlínica Paranoá;0413010023 - ATENDIMENTO DE URGÊNCIA EM PEQUENO QUEIMADO;3;18773
2022;5;Eletivo;Média complexidade;7116756 - UPA São Sebastião;0407040196 - PARACENTESE ABDOMINAL;2;19654
2022;2;BPA-C;Média complexidade;9414754 - Policlínica Sobradinho;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;6;18772
2022;5;Eletivo;Atenção Básica;9578560 - CEO 11 - Ceilândia;0414020430 - EXODONTIA DE DENTE SUPRANUMERÁRIO;4;19679
2022;7;Eletivo;Média complexidade;5717515 - HRSM;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL;2;20200
2022;3;Eletivo;Alta complexidade;0010499 - HRT;0418010080 - IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/ DPA/DPAC;2;18921
2022;10;BPA-C;Atenção Básica;9690719 - CEO - Sobradinho;0414020138 - EXODONTIA DE DENTE PERMANENTE;1;21178
2022;2;Urgência;Média complexidade;0010529 - HRPl;0408020172 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA NO PUNHO;2;18699
2022;7;BPA-C;Atenção Básica;0011347 - Adolescentro;0414020138 - EXODONTIA DE DENTE PERMANENTE;1;20171
2022;6;BPA-C;Média complexidade;0010499 - HRT;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;63;19841
2022;11;BPA-C;Atenção Básica;9622845 - CEO - Policlínica Taguatinga;0414020120 - EXODONTIA DE DENTE DECÍDUO;18;21457
2022;7;BPA-C;Média complexidade;6876617 - HCB;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;2;20215
2022;5;BPA-C;Média complexidade;9676473 - CEO - Ceilândia I;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;21;19724
2022;5;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020138 - EXODONTIA DE DENTE PERMANENTE;42;19752
2022;4;Urgência;Média complexidade;0010529 - HRPl;0408020172 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA NO PUNHO;1;19271
2022;11;BPA-C;Atenção Básica;6876617 - HCB;0414020405 - ULOTOMIA/ULECTOMIA;3;21421
2022;8;BPA-C;Média complexidade;9676473 - CEO - Ceilândia I;0414010388 - TRATAMENTO CIRÚRGICO DE FÍSTULA INTRA / EXTRAORAL;1;20597
2022;4;BPA-C;Média complexidade;0010766 - CEO 712 912 Sul;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);10;19295
2022;9;BPA-C;Média complexidade;9414754 - Policlínica Sobradinho;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;4;20838
2022;6;Eletivo;Média complexidade;9622918 - CEO - Taguatinga;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;7;20004
2022;7;Eletivo;Média complexidade;0010464 - HRAN;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;3;20090
2022;5;BPA-C;Média complexidade;0010456 - HBDF;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;4;19460
2022;6;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);9;20018
2022;4;Eletivo;Média complexidade;9580816 - Centro Espec. Saúde Mulher;0409070165 - EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO);1;19371
2022;4;BPA-C;Média complexidade;9578560 - CEO-Ceilândia II;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);3;19369
2022;3;BPA-C;Média complexidade;5717515 - HRSM;0409010154 - EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO EM URETER;1;19032
2022;8;Eletivo;Média complexidade;0010510 - HUB;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);4;20457
2022;11;Eletivo;Média complexidade;0010510 - HUB;0405030053 - INJECAO INTRA-VITREO;35;21317
2022;11;BPA-C;Média complexidade;2840499 - UPA Brazlândia;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;1;21369
2022;10;BPA-C;Atenção Básica;9715797 - CEO - Guará;0414020383 - TRATAMENTO DE ALVEOLITE;1;21188
2022;3;Eletivo;Média complexidade;0010472 - HRG;0408050195 - REDUCAO INCRUENTA DA LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTERFALANGIANA DO PE;1;18915
2022;10;Eletivo;Média complexidade;0010510 - HUB;0405030053 - INJECAO INTRA-VITREO;30;21025
2022;6;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020065 - CORREÇÃO DE TUBEROSIDADE DO MAXILAR;16;19977
2022;5;BPA-C;Média complexidade;0010472 - HRG;0409060097 - EXERESE DE POLIPO DE UTERO;2;19502
2022;5;Urgência;Alta complexidade;0010502 - HRS;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;23;19535
2022;11;BPA-C;Média complexidade;0010499 - HRT;0405050038 - CAUTERIZACAO DE CORNEA;1;21295
2022;12;BPA-C;Média complexidade;9580816 - Cent. Espec. Saúde Mulher;0409060097 - EXERESE DE POLIPO DE UTERO;1;21746
2022;6;BPA-C;Atenção Básica;0010456 - HBDF;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;19764
2022;8;Eletivo;Atenção Básica;0010537 - HMIB;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;20467
2022;8;Eletivo;Alta complexidade;0010510 - HUB;0418020019 - INTERVENCAO EM FISTULA ARTERIO-VENOSA;3;20430
2022;12;Urgência;Média complexidade;0010456 - HBDF;0404010342 - TAMPONAMENTO NASAL ANTERIOR E/OU POSTERIOR;6;21553
2022;9;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020138 - EXODONTIA DE DENTE PERMANENTE;21;20912
2022;10;Urgência;Média complexidade;6708714 - UPA Tipo III Samambaia;0412050170 - TORACOCENTESE/DRENAGEM DE PLEURA;1;21115
2022;9;Eletivo;Média complexidade;3055450 - CBV;0405050020 - CAPSULOTOMIA A YAG LASER;3;20798
2022;3;BPA-C;Atenção Básica;9690719 - CEO-Sobradinho;0414020138 - EXODONTIA DE DENTE PERMANENTE;3;19111
2022;5;Eletivo;Alta complexidade;0010456 - HBDF;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;32;19441
2022;8;BPA-C;Média complexidade;9778144 - Policlínica Asa Norte;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;26;20642
2022;1;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020120 - EXODONTIA DE DENTE DECÍDUO;11;18579
2022;11;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;7;21441
2022;12;Urgência;Média complexidade;7116756 - UPA São Sebastião;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;2;21727
2022;9;BPA-C;Média complexidade;0010464 - HRAN;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;6;20685
2022;2;Eletivo;Atenção Básica;9622845 - CEO Policl Taguatinga;0414020120 - EXODONTIA DE DENTE DECÍDUO;6;18794
2022;6;Eletivo;Média complexidade;0010499 - HRT;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;8;19843
2022;9;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);17;20879
2022;6;BPA-C;Média complexidade;0010464 - HRAN;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;1;19809
2022;6;Eletivo;Alta complexidade;0010510 - HUB;0418020019 - INTERVENCAO EM FISTULA ARTERIO-VENOSA;3;19859
2022;9;BPA-C;Atenção Básica;9715797 - CEO - Guará;0414020138 - EXODONTIA DE DENTE PERMANENTE;34;20898
2022;9;Eletivo;Média complexidade;0010464 - HRAN;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;4;20689
2022;7;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;22;20242
2022;7;Eletivo;Média complexidade;3055450 - CBV;0405050305 - SUTURA DE CORNEA;41;20190
2022;10;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);14;21145
2022;10;Eletivo;Média complexidade;0010464 - HRAN;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;1;20976
2022;10;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;21208
2022;8;BPA-C;Média complexidade;6876617 - HCB;0414020154 - GENGIVECTOMIA (POR SEXTANTE);1;20532
